"Date","Product_ID","Unit","Stock","Min_stock_level","Closing_Stock","Product_Name"
"9/1/2025","P-0182","L","353","272","337","Castrol Oils 265L"
"9/1/2025","P-0183","op.","201","39","197","Papyrus Paper Model 764"
"9/1/2025","P-0184","para","182","14","177","Honeywell Gloves Model 753"
"9/1/2025","P-0185","L","1804","299","1694","Shell Oils 837L"
"9/1/2025","P-0186","szt.","164","48","156","Siemens Motors 526"
"9/1/2025","P-0187","para","330","114","318","Ansell Gloves Model 531"
"9/1/2025","P-0188","szt.","154","56","146","Wurth Screws 342"
"9/1/2025","P-0189","szt.","87","31","81","Makita Tools Model 693"
"9/1/2025","P-0190","szt.","118","2","109","REX Screws 598"
"9/1/2025","P-0191","szt.","376","73","370","HP Toner 902"
"9/1/2025","P-0192","szt.","116","13","110","Dell Laptops 950"
"9/1/2025","P-0193","szt.","444","138","625","Siemens Motors 871"
"9/1/2025","P-0194","szt.","265","123","253","ABB Motors 403"
"9/1/2025","P-0195","szt.","238","19","228","Uvex Safety glasses 971"
"9/1/2025","P-0196","L","282","163","269","Castrol Oils 371L"
"9/1/2025","P-0197","op.","112","40","112","Navigator Paper Model 100"
"9/1/2025","P-0198","szt.","89","35","162","WEG Motors Model 250"
"9/1/2025","P-0199","L","403","66","383","Shell Oils 872L"
"9/1/2025","P-0200","szt.","106","44","100","Samsung Monitors Model 719"
"9/1/2025","P-0201","szt.","108","88","105","Petzl Helmets 833"
"9/1/2025","P-0202","szt.","274","64","264","Nowy Styl Office chairs 612"
"9/1/2025","P-0203","szt.","235","107","218","NTN Bearings 209"
"9/1/2025","P-0204","szt.","271","68","257","Honeywell Safety glasses 178"
"9/1/2025","P-0205","szt.","185","24","170","Siemens Sensors 598"
"9/1/2025","P-0206","szt.","209","177","202","Uvex Safety glasses 886"
"9/1/2025","P-0207","szt.","290","11","276","NTN Bearings 636"
"9/1/2025","P-0208","op.","60","6","60","Navigator Paper 40 op."
"9/1/2025","P-0209","szt.","40","5","39","Xerox Toner 115"
"9/1/2025","P-0210","szt.","98","13","90","Bosch Filters Model 644"
"9/1/2025","P-0211","szt.","200","29","190","Brother Printers 353"
"9/1/2025","P-0212","szt.","300","49","283","WEG Motors Model 175"
"9/1/2025","P-0213","szt.","132","61","126","Bosch Filters 747"
"9/1/2025","P-0214","szt.","216","102","213","BIC Pens 568"
"9/1/2025","P-0215","licencja","152","11","145","Microsoft Software 204"
"9/1/2025","P-0216","szt.","151","62","137","Bosch Tools 540"
"9/1/2025","P-0217","licencja","304","34","299","Microsoft Software Model 547"
"9/1/2025","P-0218","szt.","90","39","86","Dell Monitors 692"
"9/1/2025","P-0219","szt.","288","53","277","Petzl Helmets Model 991"
"9/1/2025","P-0220","L","470","374","439","Castrol Oils 610L"
"9/1/2025","P-0221","szt.","186","40","170","Mahle Filters 429"
"9/1/2025","P-0222","szt.","83","55","79","Wurth Screws Model 983"
"9/1/2025","P-0223","szt.","134","8","132","Mann Filters Model 631"
"9/1/2025","P-0224","szt.","129","72","119","Mann Filters Model 604"
"9/1/2025","P-0225","szt.","398","28","384","BIC Pens 830"
"9/1/2025","P-0226","szt.","138","14","130","Milwaukee Tools 168"
"9/1/2025","P-0227","szt.","106","66","102","HP Toner Model 179"
"9/1/2025","P-0228","L","161","107","158","Shell Oils 725L"
"9/1/2025","P-0229","szt.","65","8","65","Stabilo Pens 452"
"9/1/2025","P-0230","szt.","224","20","208","Valeo Engine parts 382"
"9/1/2025","P-0231","szt.","175","76","165","Helly Hansen Workwear Model 379"
"9/1/2025","P-0232","op.","260","68","255","Xerox Paper Model 662"
"9/1/2025","P-0233","szt.","218","23","215","BIC Pens Model 395"
"9/1/2025","P-0234","licencja","198","37","188","Microsoft Software 771"
"9/1/2025","P-0235","szt.","288","73","274","Brother Printers 970"
"9/1/2025","P-0236","szt.","117","53","116","Brother Printers Model 421"
"9/1/2025","P-0237","szt.","79","21","78","Nowy Styl Office chairs Model 858"
"9/1/2025","P-0238","szt.","151","29","141","SICK Sensors Model 476"
"9/1/2025","P-0239","szt.","192","13","183","ABB Motors Model 115"
"9/1/2025","P-0240","szt.","192","28","186","Uvex Safety glasses Model 206"
"9/1/2025","P-0241","szt.","278","110","267","FAG Bearings 183"
"9/1/2025","P-0242","szt.","104","39","98","3M Safety glasses Model 346"
"9/1/2025","P-0243","szt.","267","53","252","SICK Sensors Model 802"
"9/1/2025","P-0244","L","58","34","56","Mobil Oils 983L"
"9/1/2025","P-0245","szt.","251","55","248","Xerox Toner Model 174"
"9/1/2025","P-0246","op.","191","24","181","Navigator Paper Model 853"
"9/1/2025","P-0247","L","593","75","562","Castrol Oils 668L"
"9/1/2025","P-0248","L","723","240","668","Castrol Oils 808L"
"9/1/2025","P-0249","szt.","698","142","683","Brother Toner Model 775"
"9/1/2025","P-0250","szt.","365","110","358","Nowy Styl Office chairs 162"
"9/1/2025","P-0251","para","178","20","168","Honeywell Gloves Model 191"
"9/1/2025","P-0252","szt.","84","20","81","Ardon Workwear 822"
"9/1/2025","P-0253","szt.","155","61","147","Pepperl+Fuchs Sensors 814"
"9/1/2025","P-0254","szt.","73","30","72","Samsung Monitors Model 878"
"9/1/2025","P-0255","szt.","226","118","220","LG Monitors 764"
"9/1/2025","P-0256","szt.","158","25","152","Gates Engine parts 932"
"9/1/2025","P-0257","szt.","277","99","252","Milwaukee Tools 173"
"9/1/2025","P-0258","szt.","376","6","364","IKEA Office chairs 451"
"9/1/2025","P-0259","szt.","81","74","80","3M Safety glasses 288"
"9/1/2025","P-0260","L","356","178","336","Mobil Oils 304L"
"9/1/2025","P-0261","szt.","55","1","49","Sachs Engine parts Model 290"
"9/1/2025","P-0262","para","183","75","178","Honeywell Gloves Model 858"
"9/1/2025","P-0263","licencja","148","102","145","Adobe Software 132"
"9/1/2025","P-0264","szt.","232","94","224","Petzl Helmets Model 570"
"9/1/2025","P-0265","szt.","25322","40","23797","REX Screws 462"
"9/1/2025","P-0266","szt.","153","77","149","Profim Office chairs Model 400"
"9/1/2025","P-0267","szt.","131","24","129","Mahle Filters Model 982"
"9/1/2025","P-0268","szt.","268","64","258","Milwaukee Tools 314"
"9/1/2025","P-0269","szt.","258","85","238","ABB Motors 671"
"9/1/2025","P-0270","szt.","67","21","65","DeWalt Tools Model 795"
"9/1/2025","P-0271","szt.","40","4","39","Honeywell Safety glasses Model 521"
"9/1/2025","P-0272","szt.","217","34","208","Stabilo Pens Model 680"
"9/1/2025","P-0273","L","951","165","893","Castrol Oils 122L"
"9/1/2025","P-0274","L","219","203","1110","Castrol Oils 486L"
"9/1/2025","P-0275","szt.","96","60","92","Siemens Motors 640"
"9/1/2025","P-0276","szt.","451","90","440","HP Toner 941"
"9/1/2025","P-0277","szt.","92","15","90","3M Safety glasses Model 328"
"9/1/2025","P-0278","szt.","146","13","138","Profim Office chairs Model 207"
"9/1/2025","P-0279","para","33","14","33","Ansell Gloves Model 841"
"9/1/2025","P-0280","szt.","205","17","196","SKF Bearings Model 346"
"9/1/2025","P-0281","szt.","134","75","131","Bosch Tools 232"
"9/1/2025","P-0282","szt.","159","128","156","3M Safety glasses 493"
"9/1/2025","P-0283","szt.","338","70","323","3M Helmets Model 904"
"9/1/2025","P-0284","szt.","108","2","101","Makita Tools 223"
"9/1/2025","P-0285","szt.","127","28","122","Honeywell Safety glasses Model 260"
"9/1/2025","P-0286","szt.","195","58","187","Dell Monitors 193"
"9/1/2025","P-0287","szt.","198","29","192","Uvex Safety glasses Model 318"
"9/1/2025","P-0288","szt.","222","63","23630","Portwest Workwear 617"
"9/1/2025","P-0289","szt.","102","10","97","Mahle Filters 723"
"9/1/2025","P-0290","op.","94","60","92","Navigator Paper Model 857"
"9/1/2025","P-0291","op.","409","40","400","Xerox Paper Model 916"
"9/1/2025","P-0292","L","444","165","423","Total Oils 688L"
"9/1/2025","P-0293","szt.","400","39","382","Brother Printers 701"
"9/1/2025","P-0294","szt.","117","38","114","Dell Monitors 345"
"9/1/2025","P-0295","szt.","167","7","111","NTN Bearings 237"
"9/1/2025","P-0296","szt.","173","111","170","Profim Office chairs Model 562"
"9/1/2025","P-0297","szt.","169","23","163","Uvex Safety glasses 432"
"9/1/2025","P-0298","op.","242","66","237","Navigator Paper Model 775"
"9/1/2025","P-0299","szt.","91","66","88","Helly Hansen Workwear Model 122"
"9/1/2025","P-0300","szt.","159","39","146","ABB Motors Model 154"
"9/1/2025","P-0301","szt.","205","80","195","Mann Filters 123"
"9/1/2025","P-0302","szt.","223","26","208","Mahle Filters Model 686"
"9/1/2025","P-0303","szt.","358","11","347","Stabilo Pens 561"
"9/1/2025","P-0304","szt.","258","56","246","Bosch Filters 223"
"9/1/2025","P-0305","szt.","178","21","172","Canon Printers 859"
"9/1/2025","P-0306","szt.","222","15","216","Xerox Toner 349"
"9/1/2025","P-0307","szt.","176","34","168","Brother Printers 638"
"9/1/2025","P-0308","szt.","277","10","268","IKEA Office chairs 279"
"9/1/2025","P-0309","szt.","278","80","266","Stabilo Pens 806"
"9/1/2025","P-0310","licencja","233","29","226","Microsoft Software 380"
"9/1/2025","P-0311","szt.","109","64","106","Brother Printers Model 576"
"9/1/2025","P-0312","szt.","224","13","206","Mann Filters 672"
"9/1/2025","P-0313","szt.","163","51","157","Brother Toner Model 723"
"9/1/2025","P-0314","szt.","267","124","247","Bosch Engine parts Model 283"
"9/1/2025","P-0315","szt.","40129","5","38948","Nowy Styl Office chairs Model 266"
"9/1/2025","P-0316","szt.","65","51","135","BIC Pens 221"
"9/1/2025","P-0317","szt.","136","48","129","NTN Bearings 224"
"9/1/2025","P-0318","licencja","218","33","211","Microsoft Software Model 749"
"9/1/2025","P-0319","szt.","203","83","195","Dell Monitors Model 855"
"9/1/2025","P-0320","szt.","297","62","279","Portwest Workwear Model 102"
"9/1/2025","P-0321","szt.","65","12","65","HP Printers Model 161"
"9/1/2025","P-0322","L","803","262","763","Castrol Oils 744L"
"9/1/2025","P-0323","szt.","63","14","60","SKF Bearings Model 701"
"9/1/2025","P-0324","szt.","147","12","141","Brother Toner Model 570"
"9/1/2025","P-0325","szt.","232","14","218","3M Safety glasses Model 497"
"9/1/2025","P-0326","szt.","242","87","173","Uvex Safety glasses 394"
"9/1/2025","P-0327","szt.","144","34","134","WEG Motors Model 109"
"9/1/2025","P-0328","szt.","159","14","150","Pepperl+Fuchs Sensors 724"
"9/1/2025","P-0329","szt.","260","100","248","Dell Laptops 765"
"9/1/2025","P-0330","szt.","146","49","224","LG Monitors 537"
"9/1/2025","P-0331","szt.","160","49","155","Dell Monitors Model 171"
"9/1/2025","P-0332","szt.","374","65","362","Xerox Toner 389"
"9/1/2025","P-0333","szt.","215","101","202","Siemens Sensors 799"
"9/1/2025","P-0334","szt.","151","70","145","Petzl Helmets Model 772"
"9/1/2025","P-0335","szt.","251","74","241","Helly Hansen Workwear Model 939"
"9/1/2025","P-0336","szt.","144","131","278","REX Screws 294"
"9/1/2025","P-0337","szt.","146","44","138","Gates Engine parts Model 645"
"9/1/2025","P-0338","szt.","126","50","122","Dell Monitors Model 106"
"9/1/2025","P-0339","szt.","227","132","221","ABB Motors 501"
"9/1/2025","P-0340","szt.","48","18","46","HP Toner Model 839"
"9/1/2025","P-0341","szt.","525","43","505","Profim Office chairs Model 501"
"9/1/2025","P-0342","szt.","42","34","41","Bosch Filters 532"
"9/1/2025","P-0343","szt.","100","17","117","3M Helmets 439"
"9/1/2025","P-0344","szt.","586","99","551","Mahle Filters Model 459"
"9/1/2025","P-0345","szt.","212","84","202","Dell Monitors Model 325"
"9/1/2025","P-0346","szt.","92","56","86","Bosch Filters Model 779"
"9/1/2025","P-0347","szt.","192","80","184","Pepperl+Fuchs Sensors Model 474"
"9/1/2025","P-0348","szt.","133","63","128","Helly Hansen Workwear Model 871"
"9/1/2025","P-0349","op.","135","1","134","Xerox Paper Model 308"
"9/1/2025","P-0350","szt.","238","88","225","Pepperl+Fuchs Sensors 215"
"10/1/2025","P-0001","szt.","181","42","171","HP Laptops Model 298"
"10/1/2025","P-0002","op.","195","29","191","Navigator Paper 643 op."
"10/1/2025","P-0003","op.","164","129","163","Papyrus Paper Model 522"
"10/1/2025","P-0004","szt.","113","54","188","Bosch Tools Model 429"
"10/1/2025","P-0005","szt.","175","81","164","Uvex Safety glasses 779"
"10/1/2025","P-0006","szt.","544","90","512","Siemens Sensors Model 208"
"10/1/2025","P-0007","szt.","182","61","177","Samsung Monitors Model 944"
"10/1/2025","P-0008","szt.","211","104","199","SKF Bearings Model 874"
"10/1/2025","P-0009","szt.","147","30","180","Honeywell Safety glasses Model 232"
"10/1/2025","P-0010","szt.","251","117","237","Sachs Engine parts 450"
"10/1/2025","P-0011","L","330","85","313","Total Oils 819L"
"10/1/2025","P-0012","szt.","422","180","408","BIC Pens 163"
"10/1/2025","P-0013","szt.","40","27","39","Honeywell Safety glasses 887"
"10/1/2025","P-0014","szt.","186","62","175","Milwaukee Tools 443"
"10/1/2025","P-0015","szt.","218","50","214","BIC Pens 103"
"10/1/2025","P-0016","szt.","28710","21","26810","DeWalt Tools 515"
"10/1/2025","P-0017","licencja","206","45","200","Microsoft Software 999"
"10/1/2025","P-0018","szt.","137","16","127","Siemens Motors 796"
"10/1/2025","P-0019","licencja","131","1","130","Adobe Software 759"
"10/1/2025","P-0020","szt.","129","7","125","3M Helmets 338"
"10/1/2025","P-0021","para","148","44","147","Uvex Gloves Model 145"
"10/1/2025","P-0022","para","36","12","35","Honeywell Gloves Model 259"
"10/1/2025","P-0023","szt.","29","2","27","Mahle Filters 477"
"10/1/2025","P-0024","szt.","92","65","90","Xerox Toner 151"
"10/1/2025","P-0025","szt.","130","63","130","BIC Pens Model 740"
"10/1/2025","P-0026","szt.","113","53","110","Gates Engine parts 379"
"10/1/2025","P-0027","szt.","241","50","308","IKEA Office chairs Model 477"
"10/1/2025","P-0028","szt.","199","103","189","Wurth Screws 413"
"10/1/2025","P-0029","szt.","171","12","152","Bosch Engine parts Model 132"
"10/1/2025","P-0030","op.","276","80","270","Xerox Paper 153 op."
"10/1/2025","P-0031","szt.","406","85","387","Portwest Workwear Model 390"
"10/1/2025","P-0032","szt.","161","52","148","Gates Engine parts Model 115"
"10/1/2025","P-0033","szt.","309","84","296","Helly Hansen Workwear Model 267"
"10/1/2025","P-0034","op.","96","49","93","Navigator Paper 836 op."
"10/1/2025","P-0035","szt.","151","24","148","Nowy Styl Office chairs 420"
"10/1/2025","P-0036","szt.","336","3","364","Lenovo Laptops 221"
"10/1/2025","P-0037","szt.","340","79","317","Mann Filters 571"
"10/1/2025","P-0038","szt.","129","90","120","REX Screws Model 266"
"10/1/2025","P-0039","szt.","110","25","109","Dell Monitors Model 664"
"10/1/2025","P-0040","szt.","190","21","181","Dell Laptops 886"
"10/1/2025","P-0041","szt.","218","52","206","Mahle Filters 384"
"10/1/2025","P-0042","licencja","139","83","134","Microsoft Software Model 985"
"10/1/2025","P-0043","para","284","90","265","Honeywell Gloves Model 797"
"10/1/2025","P-0044","szt.","248","10","232","NTN Bearings 355"
"10/1/2025","P-0045","szt.","94","45","90","Sachs Engine parts Model 494"
"10/1/2025","P-0046","szt.","94","58","153","DeWalt Tools 590"
"10/1/2025","P-0047","szt.","189","45","184","Siemens Sensors Model 475"
"10/1/2025","P-0048","szt.","199","51","197","BIC Pens Model 308"
"10/1/2025","P-0049","szt.","85","55","82","Sachs Engine parts 231"
"10/1/2025","P-0050","szt.","235","73","178","Portwest Workwear 502"
"10/1/2025","P-0051","szt.","208","13","197","Brother Printers 174"
"10/1/2025","P-0052","szt.","147","49","143","LG Monitors 200"
"10/1/2025","P-0053","szt.","219","31","215","Brother Toner Model 588"
"10/1/2025","P-0054","szt.","106","94","101","SKF Bearings Model 107"
"10/1/2025","P-0055","szt.","55","26","54","Mann Filters Model 376"
"10/1/2025","P-0056","szt.","301","29","291","Xerox Toner Model 540"
"10/1/2025","P-0057","szt.","260","87","244","Uvex Safety glasses 501"
"10/1/2025","P-0058","szt.","328","9","317","Xerox Toner 562"
"10/1/2025","P-0059","szt.","226","59","215","Stabilo Pens Model 330"
"10/1/2025","P-0060","szt.","251","77","242","Stabilo Pens 199"
"10/1/2025","P-0061","szt.","13640","40","12695","SKF Bearings 305"
"10/1/2025","P-0062","szt.","217","64","206","Xerox Toner 651"
"10/1/2025","P-0063","szt.","174","39","169","Ardon Workwear 121"
"10/1/2025","P-0064","szt.","219","54","211","HP Printers 275"
"10/1/2025","P-0065","szt.","57","33","54","3M Helmets 818"
"10/1/2025","P-0066","op.","15857","1","15322","Xerox Paper Model 244"
"10/1/2025","P-0067","szt.","166","115","158","Bosch Engine parts 487"
"10/1/2025","P-0068","szt.","171","68","162","Wurth Screws 207"
"10/1/2025","P-0069","szt.","184","102","174","Makita Tools Model 462"
"10/1/2025","P-0070","szt.","113","38","102","Siemens Sensors 515"
"10/1/2025","P-0071","szt.","265","17","257","Samsung Monitors Model 493"
"10/1/2025","P-0072","szt.","115","70","113","BIC Pens Model 714"
"10/1/2025","P-0073","op.","211","57","205","Papyrus Paper Model 828"
"10/1/2025","P-0074","L","896","117","830","Mobil Oils 514L"
"10/1/2025","P-0075","para","242","77","233","Ansell Gloves Rękawice 979"
"10/1/2025","P-0076","szt.","155","20","145","NTN Bearings 636"
"10/1/2025","P-0077","szt.","128","38","118","Milwaukee Tools 349"
"10/1/2025","P-0078","szt.","251","67","238","HP Printers 417"
"10/1/2025","P-0079","szt.","121","35","117","3M Safety glasses 207"
"10/1/2025","P-0080","szt.","455","99","427","Mann Filters 324"
"10/1/2025","P-0081","szt.","190","33","180","3M Helmets 757"
"10/1/2025","P-0082","szt.","30","24","29","Makita Tools 948"
"10/1/2025","P-0083","szt.","118","19","112","FAG Bearings Model 446"
"10/1/2025","P-0084","szt.","293","46","281","HP Laptops 171"
"10/1/2025","P-0085","szt.","273","127","261","Canon Printers Model 247"
"10/1/2025","P-0086","szt.","181","139","334","Siemens Motors 957"
"10/1/2025","P-0087","szt.","98","79","97","Asus Laptops 814"
"10/1/2025","P-0088","op.","208","1","172","Papyrus Paper 539 op."
"10/1/2025","P-0089","szt.","69","13","65","Brother Printers 286"
"10/1/2025","P-0090","szt.","252","67","233","Bosch Engine parts 339"
"10/1/2025","P-0091","szt.","96","27","92","Dell Laptops Model 530"
"10/1/2025","P-0092","szt.","87","13","83","Canon Printers 771"
"10/1/2025","P-0093","szt.","177","98","169","Bosch Filters 887"
"10/1/2025","P-0094","szt.","69","11","65","NTN Bearings Model 142"
"10/1/2025","P-0095","licencja","189","34","185","Microsoft Software Model 978"
"10/1/2025","P-0096","licencja","207","21","201","Adobe Software Model 534"
"10/1/2025","P-0097","licencja","137","84","133","Microsoft Software 656"
"10/1/2025","P-0098","szt.","269","79","264","Xerox Toner Model 461"
"10/1/2025","P-0099","szt.","64","9","61","NTN Bearings 561"
"10/1/2025","P-0100","szt.","219","102","208","Samsung Monitors Model 937"
